FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Heroin,1,0.0573
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,80,1710.1147
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,6,0.0882
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,5,5.9083
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Heroin,1,0.0066
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,10,0.2622
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,5,0.0423
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,1,0.0007
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,2,14.859
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,1,0.0005
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,8,353.1553
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,7,16.625300000000003
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,2,0.0144
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Heroin,1,0.0175
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,33,26.9611
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,5,0.0217
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,8,6.9345
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,3,19.6106
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Heroin,1,0.0022
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,16,382.6114
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Methamphetamine,1,0.0066
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,4,0.2659
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,5,0.0814999999999999
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Ecstasy,2,0.0073
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,48,1648.2386
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,1,0.022
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,8,3.7782
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,5,74.8333
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,6,303.2685
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Heroin,3,17.6001
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,8,21.6587
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,13,5495.6521
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,4,0.0126
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Ecstasy,1,0.0014
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,16,14.512299999999998
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,1,0.0131
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,29,67.3129
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,21,270.2054
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,1,0.0144999999999999
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Cocaine,2,9.0211
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,1,46.22
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Heroin,1,14.0
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,10,0.7537999999999999
2022,JUL,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,1,49.2
2022,JUN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Fentanyl,1,0.35053499658
2022,JUN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,5,5.27566192966
2022,JUN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,6,6.196312335771999
2022,JUN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,2,34.7889449436
2022,JUN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ecstasy,3,1.3195107305224
2022,JUN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Fentanyl,1,1.4770971554
2022,JUN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Heroin,1,0.003968320716
2022,JUN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Khat (Catha Edulis),6,269.7576237832
2022,JUN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,48,40.6565921391824
2022,JUN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,73,248.154857423213
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,30,123.6510436737854
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,21,8.0688526505214
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,4,21.0945347073984
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,8,9.1047827734332
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,36,121.5225687190802
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),13,637.0036598228
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,2,0.186511073652
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,202,1049.77358768334
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,31,437.780291219356
2022,JUN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,315,406.5304931063206
2022,JUN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,2,2.460579306182
2022,JUN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,8,0.517645391176
2022,JUN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Fentanyl,1,5.917648036604
2022,JUN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Lsd,1,0.000220462262
2022,JUN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,16,3.9121689778686
2022,JUN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Methamphetamine,2,585.3934442886
2022,JUN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,28,28.903153703855
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,5,11.358766893895
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,8,7.436633021784001
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Fentanyl,1,1.1133344231
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Heroin,1,0.00992080179
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,6,31.628397955568
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Lsd,1,0.005732018812
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,40,426.0064600247936
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,15,607.0827420864221
2022,JUN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,144,633.2379218793518
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,34,460.440284356764
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,11,10.2539643603344
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Fentanyl,1,0.00220462262
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ketamine,8,18.817776835272
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Khat (Catha Edulis),1,4.2328754304
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Lsd,6,0.0125663489339999
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Marijuana,74,227.9122550348612
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Methamphetamine,3,8.7413507345262
2022,JUN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Other Drugs**,643,488.9568354379758
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Cocaine,7,33.335657712496
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,2,0.075618555866
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,2,15.983513995
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Heroin,1,3.747858454
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,1,1.614224682364
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,21,290.39432451110304
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,11,208.006144197
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,76,209.6972440701234
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,39,54.427502780298
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,106,4.5988427853200005
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,4,0.07054792384
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,10,0.110231131
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,29,477.12001817516
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),7,2679.2778700860003
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,154,0.4078551847
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,111,132.616648621218
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,48,0.78925489796
2022,JUN,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,524,1123.0466234976957
2022,JUN,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Fentanyl,1,0.26675933702
2022,JUN,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Ketamine,1,2.976240537
2022,JUN,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,21,0.919658325933
2022,JUN,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,10,0.5977613771868
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,9,16.608744970032
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Khat (Catha Edulis),2,84.87797087
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,22,35.3562604824046
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,27,108.44207974387
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,16,48.8911662720492
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,25,6460.52974291114
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Fentanyl,2,0.340834657052
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,74,296.058110253014
2022,JUN,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,1,0.137127526964
2022,JUN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Ecstasy,1,0.000661386786
2022,JUN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,22,11.037773840423
2022,JUN,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,10,2.517238107516
2022,JUN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Cocaine,1,0.00110231131
2022,JUN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,32,3.9625005122832
2022,JUN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Methamphetamine,1,0.001984160358
2022,JUN,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,1,0.0033510263824
2022,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Cocaine,3,0.01543235834
2022,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,4,0.01873929227
2022,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Lsd,1,0.00551155655
2022,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,79,40.4309710602516
2022,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,1,0.00110231131
2022,JUN,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,22,20.1944313841048
2022,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,4,0.0279766610478
2022,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,52,1477.0295396242448
2022,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,2,0.0719588823168
2022,JUN,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,13,0.5492155870944
2022,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Cocaine,2,0.0082011961463999
2022,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Ecstasy,3,0.0204809441398
2022,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,67,10.5590620847162
2022,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Methamphetamine,2,0.035714886444
2022,JUN,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,7,0.4657706209273999
2022,JUN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,4,0.511031523316
2022,JUN,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,3,0.118167772432
2022,JUN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Lsd,1,0.00330693393
2022,JUN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,5,1.66669470072
2022,JUN,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,4,0.16093745126
2022,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Cocaine,1,0.01984160358
2022,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Ecstasy,1,0.0183865526508
2022,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Khat (Catha Edulis),1,0.482591891518
2022,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,21,17.4916742831158
2022,JUN,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,23,18.1865272404874
2022,JUN,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,3,11.75394549853
2022,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Ketamine,1,0.0045635688234
2022,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Khat (Catha Edulis),1,20215.8162235188
2022,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Lsd,1,0.00220462262
2022,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,8,3.671688742479
2022,JUN,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,6,5.0889965324246
2022,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,9,52.9686599001916
2022,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,10,29.0709916239156
2022,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Heroin,2,2.337340901724
2022,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,44,4.347956731164
2022,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,7,1060.606904821984
2022,JUN,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,42,25.7974136341562
2022,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,18,446.86708427221
2022,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Fentanyl,1,22.0021337476
2022,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Heroin,3,44.4451920192
2022,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,16,88.6734271263658
2022,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,21,2030.923291825832
2022,JUN,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,25,11.629935476155
2022,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,21,660.1095599313292
2022,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,33,301.335756343032
2022,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,7,27.550551587806403
2022,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Ketamine,1,2.2928075248
2022,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,51,3.937125305927
2022,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,96,5599.459042642378
2022,JUN,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,27,41.2415005664946
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,6,66.488772672056
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Ecstasy,1,0.005291094288
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,13,183.3553327412796
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Heroin,2,9.7444319804
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Lsd,1,0.003086471668
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,7,1.905345099335
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,21,957.6589871556422
2022,JUN,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,7,4.5742171506546
2022,JUN,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,3,0.034392112872
2022,JUN,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Marijuana,2,0.0269845808688
2022,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Marijuana,2,0.3024521772378
2022,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Methamphetamine,1,0.0363321807776
2022,JUN,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Other Drugs**,2,0.001763698096
